id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
lECIRK66BMCBEk6khZO8Mg,back-of-the-yards-coffeehouse-chicago,Back of The Yards Coffeehouse,https://s3-media2.fl.yelpcdn.com/bphoto/paqwzaDeHaE5-VA0eg5mjA/o.jpg,True,False,https://www.yelp.com/biz/back-of-the-yards-coffeehouse-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17734756381,(773) 475-6381,95,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'address1': '2059 W 47th St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2059 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Hoyne Ave & Seeley Ave'}","{'latitude': 41.80823, 'longitude': -87.67693}","['https://s3-media2.fl.yelpcdn.com/bphoto/paqwzaDeHaE5-VA0eg5mjA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/7lGYqj_yrvdFyWb-BiS0nw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/aM2MxLr5-KVRbGoZJyAdzw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
cGgbmHkBwUPlzQtv_akwWQ,elaines-chop-suey-chicago,Elaine's Chop Suey,https://s3-media1.fl.yelpcdn.com/bphoto/MPox7LuqgaPHjDoaR_UkEg/o.jpg,False,False,https://www.yelp.com/biz/elaines-chop-suey-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17739274801,(773) 927-4801,23,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"{'address1': '4512B S Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['4512B S Damen Ave', 'Chicago, IL 60609'], 'cross_streets': '45th St & 46th St'}","{'latitude': 41.8108295271005, 'longitude': -87.6766511954933}","['https://s3-media1.fl.yelpcdn.com/bphoto/MPox7LuqgaPHjDoaR_UkEg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/sT1MmXrz4MbyQQJiPixdKQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/wZkHYQ5boNa2JuWP_auviw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
uDk8_l3dZmbCM_fqDay6EQ,paleteria-bambi-chicago,Paleteria Bambi,https://s3-media2.fl.yelpcdn.com/bphoto/jjjB4fqwaFLV14Hzb8WOvQ/o.jpg,True,False,https://www.yelp.com/biz/paleteria-bambi-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17732546408,(773) 254-6408,3,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'address1': '2051 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2051 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Hoyne Ave & Seeley Ave'}","{'latitude': 41.808235, 'longitude': -87.676681}","['https://s3-media2.fl.yelpcdn.com/bphoto/jjjB4fqwaFLV14Hzb8WOvQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rqcTjeYP-j61qXbzk7E5dg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/zWx6kE-1-rN4Me2JVG3w1Q/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
6QK4H9mtAaD2LfpzfASxZA,pizza-hut-chicago-4,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/6Tab7rR90eZaHLoZaFE68Q/o.jpg,True,False,https://www.yelp.com/biz/pizza-hut-chicago-4?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17733764700,(773) 376-4700,19,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'address1': '2042 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2042 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Hoyne Ave & Seeley Ave'}","{'latitude': 41.8088127, 'longitude': -87.676289}","['https://s3-media2.fl.yelpcdn.com/bphoto/6Tab7rR90eZaHLoZaFE68Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/rgnBqQhu7PPBliuPUdD0kw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Ht3NbRfVbUNOfSbbEAcIsQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
ZmBSB-_pYUK6jsLCUrjb7A,la-cecina-restaurant-chicago,La Cecina Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/UQOpYGigoZWORqZe7_08Wg/o.jpg,True,False,https://www.yelp.com/biz/la-cecina-restaurant-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17739279444,(773) 927-9444,35,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '1934 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1934 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Damen Ave & Winchester Ave'}","{'latitude': 41.80878, 'longitude': -87.67363}","['https://s3-media2.fl.yelpcdn.com/bphoto/UQOpYGigoZWORqZe7_08Wg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Fmjz1iy7NUpYyLWoCwVgOQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/JYLwdPWGBWZjQNYW8gBCNg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
_jj6vEM9_3Hkk1E7LGmUJQ,taco-bell-chicago-46,Taco Bell,https://s3-media4.fl.yelpcdn.com/bphoto/8jRPbJ1sEnnAe7s2Yrdj9g/o.jpg,True,False,https://www.yelp.com/biz/taco-bell-chicago-46?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'address1': '4614 S Damen Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['4614 S Damen Ave', 'Chicago, IL 60609'], 'cross_streets': '47th St'}","{'latitude': 41.809415, 'longitude': -87.675297}","['https://s3-media4.fl.yelpcdn.com/bphoto/8jRPbJ1sEnnAe7s2Yrdj9g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ZaCQJe6M5Wqkgq7sJyRAGA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/l8Y1ox_FZUWcxY4ag4PrmA/o.jpg']",,"[{'open': [{'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0700', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/_jj6vEM9_3Hkk1E7LGmUJQ?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
6sBI5lRcXqlw5TlV-BQ9vQ,restaurante-y-taqueria-guerrero-chicago-2,Restaurante Y Taqueria Guerrero,https://s3-media4.fl.yelpcdn.com/bphoto/BRkKbt5JtXWQhNjGvLiFSA/o.jpg,True,False,https://www.yelp.com/biz/restaurante-y-taqueria-guerrero-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17739927416,(773) 992-7416,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '1922 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1922 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Winchester Ave & Wolcott Ave'}","{'latitude': 41.8087768554688, 'longitude': -87.673225402832}","['https://s3-media4.fl.yelpcdn.com/bphoto/BRkKbt5JtXWQhNjGvLiFSA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/rehq6Ux7d8epqPBAkIqHcw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/b6xjpO-AF4IOxS3jHz0F9A/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
zC1V21UrSVtTqXWgslbFVQ,burger-king-chicago-18,Burger King,https://s3-media3.fl.yelpcdn.com/bphoto/hdJncJTib1naUFR7zuPaWA/o.jpg,True,False,https://www.yelp.com/biz/burger-king-chicago-18?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'address1': '2000 West 47 Street', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['2000 West 47 Street', 'Chicago, IL 60609'], 'cross_streets': ''}","{'latitude': 41.80878, 'longitude': -87.67541}","['https://s3-media3.fl.yelpcdn.com/bphoto/hdJncJTib1naUFR7zuPaWA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/rieC244UeSz7F2n1zfosxA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/i6pF5-EV8BrOgRr27Lrgyw/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0730', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
_SXadCwbjR9u_MHd4qE68Q,checkers-chicago-7,Checkers,https://s3-media1.fl.yelpcdn.com/bphoto/khmqTsFdV__q4uvf94jksg/o.jpg,True,False,https://www.yelp.com/biz/checkers-chicago-7?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17736500661,(773) 650-0661,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.5,"{'address1': '4703 S. Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['4703 S. Damen Ave', 'Chicago, IL 60609'], 'cross_streets': '47th St & 48th St'}","{'latitude': 41.8083717, 'longitude': -87.6746547}","['https://s3-media1.fl.yelpcdn.com/bphoto/khmqTsFdV__q4uvf94jksg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/wkesMFHlpkpLyOV7eXaIcQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/KohBOhKqrURos7CAtu5lbw/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
5tpVz4_DBE4LiMDQQqAICw,back-of-the-yards-neighborhood-chicago,Back of the Yards Neighborhood,https://s3-media1.fl.yelpcdn.com/bphoto/K7oScClRRvDM2UV5FfzobA/o.jpg,False,False,https://www.yelp.com/biz/back-of-the-yards-neighborhood-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,,,1,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",2.0,"{'address1': 'W 47th St & S Damen Ave', 'address2': 'Area Surrounding This Intersection', 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['W 47th St & S Damen Ave', 'Area Surrounding This Intersection', 'Chicago, IL 60609'], 'cross_streets': ''}","{'latitude': 41.8085044024064, 'longitude': -87.6746441423893}","['https://s3-media1.fl.yelpcdn.com/bphoto/K7oScClRRvDM2UV5FfzobA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ZybL9gmWFh5pWT6ISNi8Nw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/5mX8bG5FQWGIVCysG4YxXg/o.jpg']",,,[],,
Iad9WnMd4ip5hVaPX58dkw,tacos-don-cuco-chicago,Tacos Don Cuco,https://s3-media3.fl.yelpcdn.com/bphoto/gwLDoPffOlmwinj2w1Hkuw/o.jpg,True,False,https://www.yelp.com/biz/tacos-don-cuco-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17733764742,(773) 376-4742,23,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'address1': '1847 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1847 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Honore St & Wolcott Ave'}","{'latitude': 41.8083897, 'longitude': -87.6716714}","['https://s3-media3.fl.yelpcdn.com/bphoto/gwLDoPffOlmwinj2w1Hkuw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/W6MxkGntQLW5mbTkXgMzAg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/fqu6DRUXRT9Bjn5NsK-lMA/o.jpg']",$,,[],,
tIx-baxqGLVkQjaBHvZxJA,las-esperanzas-restaurant-chicago,Las Esperanzas Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YmHhTIMNDIPx444CPN4jlg/o.jpg,True,False,https://www.yelp.com/biz/las-esperanzas-restaurant-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17732547040,(773) 254-7040,18,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '1758 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1758 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Wood St & Hermitage Ave'}","{'latitude': 41.8088150024414, 'longitude': -87.669677734375}","['https://s3-media1.fl.yelpcdn.com/bphoto/YmHhTIMNDIPx444CPN4jlg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/vG_Qk4ZQyG4PKDxL4nkx0w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/2psaiQb9mo_g2LMYengU_Q/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
IjkrNytT5cGT4Z3K7onR4g,los-altos-chicago,Los Altos,https://s3-media4.fl.yelpcdn.com/bphoto/Q910lrI2uOTxr3EkP6a1xQ/o.jpg,True,False,https://www.yelp.com/biz/los-altos-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735233121,(773) 523-3121,5,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'address1': '1848 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1848 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Honore St & Wolcott Ave'}","{'latitude': 41.8087921142578, 'longitude': -87.671745300293}","['https://s3-media4.fl.yelpcdn.com/bphoto/Q910lrI2uOTxr3EkP6a1xQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/FbLJUtMAkF0fuWjTg_yfuA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Acv_fbNNg2oWrr6sXqgQ4Q/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],"{'url': 'https://www.yelp.com/raq/IjkrNytT5cGT4Z3K7onR4g?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
NyaR-vkW3MNR01oD9HxQTA,churchs-chicken-chicago-9,Church's Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/1TWm-QvJMHb45rjUvZEpOA/o.jpg,True,False,https://www.yelp.com/biz/churchs-chicken-chicago-9?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17735231562,(773) 523-1562,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'address1': '1808 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1808 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Wood St & Honore St'}","{'latitude': 41.80883, 'longitude': -87.67035}","['https://s3-media3.fl.yelpcdn.com/bphoto/1TWm-QvJMHb45rjUvZEpOA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qmgkcmyD-8PwzQjOVMqy2w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/_PdNJNNnqfLcvOk8FhI5Pw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],"{'url': 'https://www.yelp.com/raq/NyaR-vkW3MNR01oD9HxQTA?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA#popup%3Araq', 'use_case_text': 'Message the Business'}",
hiSeL5zxv2CX2u1pGtLfPw,atotonilco-tortilleria-no-2-chicago,Atotonilco Tortilleria No 2,https://s3-media3.fl.yelpcdn.com/bphoto/JS568fxw19187IbinofnAw/o.jpg,False,False,https://www.yelp.com/biz/atotonilco-tortilleria-no-2-chicago?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17732475870,(773) 247-5870,50,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.0,"{'address1': '1649 W 47th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1649 W 47th St', 'Chicago, IL 60609'], 'cross_streets': 'Marshfield Ave & Paulina St'}","{'latitude': 41.8083267211914, 'longitude': -87.666877746582}","['https://s3-media3.fl.yelpcdn.com/bphoto/JS568fxw19187IbinofnAw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hTgdlFioX0bx6BxeHJXafw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/CvRarC17KEkbmpbwt-Ufyg/o.jpg']",$,,[],,
tWhOUQ2ekb63kejgh3T-EQ,el-cabrito-restaurant-chicago-2,El Cabrito Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/J8__lGWiVyhodCMszLkh-w/o.jpg,False,False,https://www.yelp.com/biz/el-cabrito-restaurant-chicago-2?adjust_creative=Sa0PRNoWZaCJ8_5wRelooA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Sa0PRNoWZaCJ8_5wRelooA,+17738478339,(773) 847-8339,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'address1': '1659 W 47th St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['1659 W 47th St', 'Chicago, IL 60609'], 'cross_streets': ''}","{'latitude': 41.8083229064941, 'longitude': -87.6672286987305}",['https://s3-media1.fl.yelpcdn.com/bphoto/J8__lGWiVyhodCMszLkh-w/o.jpg'],,,[],,
