,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging
510,5Z9BWcCSSkqTYivrB0TT1A,pret-a-manger-chicago,Pret A Manger,https://s3-media4.fl.yelpcdn.com/bphoto/bV_NOHRvgBecfQ-PhNwfIQ/o.jpg,True,True,https://www.yelp.com/biz/pret-a-manger-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13125468270,(312) 546-8270,187,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '211 W Adams St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60606', 'country': 'US', 'state': 'IL', 'display_address': ['211 W Adams St', 'Chicago, IL 60606'], 'cross_streets': 'Wells St & Franklin St'}","{'latitude': 41.87901, 'longitude': -87.63451}","['https://s3-media4.fl.yelpcdn.com/bphoto/bV_NOHRvgBecfQ-PhNwfIQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ioTKnkig6mDPPSwB_VXygA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/qohYE0IhAC7h1EMJOxKFhw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '2000', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",
511,IcxvTVeRFmSb_ytS4UbJhg,pokeworks-chicago-6,Pokeworks,https://s3-media2.fl.yelpcdn.com/bphoto/7mIvNAESgFA4IrQmoaRpeg/o.jpg,True,True,https://www.yelp.com/biz/pokeworks-chicago-6?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13128680261,(312) 868-0261,237,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'address1': '79 E Madison St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60602', 'country': 'US', 'state': 'IL', 'display_address': ['79 E Madison St', 'Chicago, IL 60602'], 'cross_streets': 'Michigan Ave & Garland Ct'}","{'latitude': 41.8819551, 'longitude': -87.6250045}","['https://s3-media2.fl.yelpcdn.com/bphoto/7mIvNAESgFA4IrQmoaRpeg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/geJ1llVyJjOZSOM5YywOiQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/5w-23zgGXR0ufG5dTicsng/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",
512,qGptMIlnPokCncB9QSAW4A,bombacignos-j-and-c-inn-chicago-2,Bombacigno's J & C Inn,https://s3-media1.fl.yelpcdn.com/bphoto/hErgtrNigm7Q47LyxLnYAQ/o.jpg,False,True,https://www.yelp.com/biz/bombacignos-j-and-c-inn-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13126634114,(312) 663-4114,166,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'address1': '558 W Van Buren St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['558 W Van Buren St', 'Chicago, IL 60607'], 'cross_streets': 'Clinton St & Jefferson St'}","{'latitude': 41.87698, 'longitude': -87.64182}","['https://s3-media1.fl.yelpcdn.com/bphoto/hErgtrNigm7Q47LyxLnYAQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/G_XPOHySuAdizqwOi0X11A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/GmSHD97cK3HGcYLLTm1VXg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],
513,HXilNqjuyFK_nbHetZObNA,caffe-baci-chicago-3,Caffe Baci,https://s3-media1.fl.yelpcdn.com/bphoto/ov12okXa_QbQ3MfpldQw6Q/o.jpg,True,True,https://www.yelp.com/biz/caffe-baci-chicago-3?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13126292210,(312) 629-2210,111,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'address1': '2 N La Salle St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60602', 'country': 'US', 'state': 'IL', 'display_address': ['2 N La Salle St', 'Chicago, IL 60602'], 'cross_streets': 'Madison St & Calhoun Pl'}","{'latitude': 41.882534, 'longitude': -87.632943}","['https://s3-media1.fl.yelpcdn.com/bphoto/ov12okXa_QbQ3MfpldQw6Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/lQjmhFdMOoZd_x6v92FPTQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cnZYx7qQLPK9kgDBvOwZ9g/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",
514,eTjl8rHLGWWhc65cFjcDLA,trattoria-no-10-chicago,Trattoria No. 10,https://s3-media4.fl.yelpcdn.com/bphoto/Mew73qJ_dE6WjASmuSmm9A/o.jpg,True,True,https://www.yelp.com/biz/trattoria-no-10-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13129841718,(312) 984-1718,597,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'address1': '10 N Dearborn St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60602', 'country': 'US', 'state': 'IL', 'display_address': ['10 N Dearborn St', 'Chicago, IL 60602'], 'cross_streets': 'Madison St & Calhoun Pl'}","{'latitude': 41.8824272155762, 'longitude': -87.6296997070312}","['https://s3-media4.fl.yelpcdn.com/bphoto/Mew73qJ_dE6WjASmuSmm9A/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Ig1U7R5jZuJwibrK1HB-lg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/zlQpAP9q8XYLOJj2x57SYQ/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],
515,Tv9db0g0Bj2pbv0RHQpvfQ,bryn-mawr-fresh-market-chicago-2,Bryn Mawr Fresh Market,https://s3-media1.fl.yelpcdn.com/bphoto/1KRVDgq53MubvamCGFy-1g/o.jpg,False,False,https://www.yelp.com/biz/bryn-mawr-fresh-market-chicago-2?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732798020,(773) 279-8020,13,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4.0,"{'address1': '3318 W Bryn Mawr Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['3318 W Bryn Mawr Ave', 'Chicago, IL 60659'], 'cross_streets': 'Spaulding Ave & Christiana Ave'}","{'latitude': 41.9833, 'longitude': -87.71215}",['https://s3-media1.fl.yelpcdn.com/bphoto/1KRVDgq53MubvamCGFy-1g/o.jpg'],$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
516,AWtX75h91qeXQ3Yf3ho3ng,fennel-and-iris-chicago,Fennel & Iris,https://s3-media2.fl.yelpcdn.com/bphoto/8jtYsTMH3HdeJYEkMv4cnA/o.jpg,True,True,https://www.yelp.com/biz/fennel-and-iris-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17736878442,(773) 687-8442,75,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'address1': '1652 W Belmont Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['1652 W Belmont Ave', 'Chicago, IL 60657'], 'cross_streets': 'Ashland Ave & Lincoln Ave'}","{'latitude': 41.9397726975776, 'longitude': -87.67082827055225}","['https://s3-media2.fl.yelpcdn.com/bphoto/8jtYsTMH3HdeJYEkMv4cnA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/NFeUUmxdCXhn61cbLNNMrQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/94WRunAQjDfJr_oHQvTfGQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],
517,gHrUKuE9hykGCx4Uh4vYwg,five-guys-chicago-7,Five Guys,https://s3-media2.fl.yelpcdn.com/bphoto/wdOyYsQlom-m7iDwPq2tRw/o.jpg,True,True,https://www.yelp.com/biz/five-guys-chicago-7?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17738836038,(773) 883-6038,314,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'address1': '2140 N Clybourn Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2140 N Clybourn Ave', 'Chicago, IL 60614'], 'cross_streets': 'Wayne Ave & Shakespeare Ave'}","{'latitude': 41.920082, 'longitude': -87.662619}","['https://s3-media2.fl.yelpcdn.com/bphoto/wdOyYsQlom-m7iDwPq2tRw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/w-6NM2DcOR4qM9L9CaAV0w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rej_Jo8ElvScKiKSnyd5jA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
518,fYh6iFmcWymGjbkXnM1wMA,nea-agora-packing-chicago,Nea Agora Packing,https://s3-media2.fl.yelpcdn.com/bphoto/D2PG8zhH7-yLVxGV_sLjSw/o.jpg,False,False,https://www.yelp.com/biz/nea-agora-packing-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13124215130,(312) 421-5130,19,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,"{'address1': '1056 W Taylor St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1056 W Taylor St', 'Chicago, IL 60607'], 'cross_streets': 'Aberdeen St & Carpenter St'}","{'latitude': 41.8696111, 'longitude': -87.6534674}","['https://s3-media2.fl.yelpcdn.com/bphoto/D2PG8zhH7-yLVxGV_sLjSw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/f-NRN-ApLn8PEDOAYpHi4Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/10lUuysuI5S1hNLffW2nSQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],
519,bDUg4wuBiHosD3f5e0yAJw,licoreria-and-taqueria-perez-chicago,Licoreria & Taqueria Perez,https://s3-media2.fl.yelpcdn.com/bphoto/dIY4Le408zdt89RUwTwEuw/o.jpg,True,False,https://www.yelp.com/biz/licoreria-and-taqueria-perez-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17738901981,(773) 890-1981,2,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'address1': '4129 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60632', 'country': 'US', 'state': 'IL', 'display_address': ['4129 S Archer Ave', 'Chicago, IL 60632'], 'cross_streets': ''}","{'latitude': 41.8182792663574, 'longitude': -87.6968154907227}","['https://s3-media2.fl.yelpcdn.com/bphoto/dIY4Le408zdt89RUwTwEuw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/WNBMemPppIZghfAA4kvwlw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LrUzNVS757-qHBL5pLtK0g/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
520,lJXyvVXGnNO8MHq7Oy2_xg,chantico-mexican-grill-chicago,Chantico Mexican Grill,https://s3-media2.fl.yelpcdn.com/bphoto/RSvY6tPkbX9SCNfvH34wqQ/o.jpg,True,True,https://www.yelp.com/biz/chantico-mexican-grill-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17736878604,(773) 687-8604,5,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '4457 W Diversey Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60639', 'country': 'US', 'state': 'IL', 'display_address': ['4457 W Diversey Ave', 'Chicago, IL 60639'], 'cross_streets': 'Kostner Ave & Kilbourn Ave'}","{'latitude': 41.9313774108887, 'longitude': -87.7389755249023}","['https://s3-media2.fl.yelpcdn.com/bphoto/RSvY6tPkbX9SCNfvH34wqQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/xmIbFz1x99WRusrC3_S0og/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/y1tErMZ8bDvsHtCVD49gsg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
521,k9L5C2ZkHTExsN4eQMBfww,central-park-foods-chicago,Central Park Foods,,False,True,https://www.yelp.com/biz/central-park-foods-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732525670,(773) 252-5670,1,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.0,"{'address1': '2125 N Central Park Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2125 N Central Park Ave', 'Chicago, IL 60647'], 'cross_streets': ''}","{'latitude': 41.9198792427778, 'longitude': -87.7167568355799}",[],,,[],
522,XzLKOoZUJT8W5HpzFztFCg,kafenio-lavazza-chicago,Kafenio Lavazza,https://s3-media4.fl.yelpcdn.com/bphoto/CaG8DwhcS07UDJzZ9QGuBA/o.jpg,True,True,https://www.yelp.com/biz/kafenio-lavazza-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,,,173,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'gelato', 'title': 'Gelato'}]",4.0,"{'address1': '162 E Ohio St', 'address2': '', 'address3': 'Inn of Chicago', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['162 E Ohio St', 'Inn of Chicago', 'Chicago, IL 60611'], 'cross_streets': 'Michigan Ave & St Clair St'}","{'latitude': 41.8926901619445, 'longitude': -87.623067623944}","['https://s3-media4.fl.yelpcdn.com/bphoto/CaG8DwhcS07UDJzZ9QGuBA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Z1itVVocIbrFxjfzm-aD-g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1SLWZgZErrVpdIMkXOrqcg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],
523,iSCqHWzeg7rFrwxkA_iIAg,avalon-bar-and-grill-chicago,Avalon Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/pDOLWUSvAnFLphmqpaycpQ/o.jpg,True,True,https://www.yelp.com/biz/avalon-bar-and-grill-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,,,16,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'address1': '5431 N East River Rd', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60656', 'country': 'US', 'state': 'IL', 'display_address': ['5431 N East River Rd', 'Chicago, IL 60656'], 'cross_streets': ''}","{'latitude': 41.9781732084929, 'longitude': -87.8436848748868}","['https://s3-media2.fl.yelpcdn.com/bphoto/pDOLWUSvAnFLphmqpaycpQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fiET27ej3zdTFCV1rgavvw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/0yfu7AvNFxAKK6Rk_r_LVA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",
524,X8JL6XzNd6bSHJ_FERl_PQ,vosges-haut-chocolat-chicago-10,Vosges Haut-Chocolat,https://s3-media1.fl.yelpcdn.com/bphoto/kejqGLEY_onNot5LcwpBZw/o.jpg,True,True,https://www.yelp.com/biz/vosges-haut-chocolat-chicago-10?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+17732969866,(773) 296-9866,170,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,"{'address1': '951 W Armitage Ave', 'address2': '', 'address3': 'Lincoln Park', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['951 W Armitage Ave', 'Lincoln Park', 'Chicago, IL 60614'], 'cross_streets': 'Bissell St'}","{'latitude': 41.9179, 'longitude': -87.6529}","['https://s3-media1.fl.yelpcdn.com/bphoto/kejqGLEY_onNot5LcwpBZw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/6ElK5c-Dfc_xkmSwHm-7Mw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/nHTWjy4EFd8kD0l33Tmz4w/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],
525,42fKxghGjTmoBaTsX0OiFg,ronnys-original-chicago-steak-house-chicago,Ronny's Original Chicago Steak House,https://s3-media4.fl.yelpcdn.com/bphoto/ZkcJyv_zad5Wx3ne9ZDcqA/o.jpg,False,True,https://www.yelp.com/biz/ronnys-original-chicago-steak-house-chicago?adjust_creative=q2SaR_S5ZwXQt6UuURD8Cw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=q2SaR_S5ZwXQt6UuURD8Cw,+13123469487,(312) 346-9487,291,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'address1': '100 W Randolph St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60601', 'country': 'US', 'state': 'IL', 'display_address': ['100 W Randolph St', 'Chicago, IL 60601'], 'cross_streets': 'Michigan Ave & Beaubien Ct'}","{'latitude': 41.8856343261747, 'longitude': -87.6311342039318}","['https://s3-media4.fl.yelpcdn.com/bphoto/ZkcJyv_zad5Wx3ne9ZDcqA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/acUNPbrxd1lhM13IYZSDsQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MyeFLlbtxu_IOEqV0Lsx9w/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",
